12.5258, 6.0065
9.22606, -12.5197
-0.0931289, 0.201907
8.83147, -1.89783
4.64315, -2.12687
17.2076, 1.59379
12.7813, 11.5504
5.05112, 4.40155
3.70558, -2.59558
3.72648, -1.36292
1.53982, 11.8242
18.1026, -0.77038
-2.44927, -0.879332
6.64696, 1.42103
9.16502, 9.14217
3.581, 1.37833
-4.46553, 11.5005
13.6512, -12.0731
-5.28347, -0.104342
10.098, -1.11748
7.42245, 6.75137
19.6768, 4.5546
5.96033, 3.17807
4.20612, -10.6868
6.09535, 9.42088
5.14099, -12.6466
12.3292, 10.1336
14.5974, 2.61728
5.22839, 8.75479
19.4205, -8.79221
-17.195, -5.05766
5.41204, -9.26474
-8.09453, 15.0868
-10.676, 4.74952
-5.99904, -1.53356
-4.56684, -5.59676
-6.74162, 0.397408
-1.65578, 0.879044
-0.848162, 3.3773
-12.2706, -9.52346
-2.10483, 13.2188
-8.49709, 2.5299
-1.13679, 16.0523
-12.2439, 1.34928
-17.0571, 10.153
-5.6925, 3.07633
-6.80538, 6.57129
-7.67804, -4.43712
-5.68467, -0.651742
3.14334, 5.30765
-7.1992, -1.22569
-13.1107, 1.5162
-15.5967, 1.23398
-8.12951, 3.0573
-16.1382, 8.65564
-8.41315, -9.79218
-16.6308, 4.00947
3.24908, -8.35499
-5.54452, 11.7622
-3.88188, -7.18739
-5.72254, -0.45455
-10.8265, -10.4264
-5.95991, -3.98754
-7.54148, -0.168975
-9.54565, -7.37205
-7.84467, -12.0828
-10.4334, 0.0732566
-1.2121, -3.84326
-0.188682, 9.13721
-8.50153, 0.768709
-11.525, -4.04503
-3.33323, -13.9953
-14.0326, 2.02782
1.36281, 6.04694
-5.5883, -5.38252
-0.604712, 2.44577
-22.39, 0.394816
-9.68718, 2.05366
-11.7226, -2.57824
0.680569, -14.3469
-6.72881, 1.81108
-12.0359, -3.48458
-8.55335, -1.42187
-14.3656, -5.30473
-16.5536, 10.4877
4.17893, -0.521609
-0.0682152, -3.9727
-11.2117, -9.58604
2.49465, 9.97046
23.2572, 1.45072
-6.31769, -3.65893
8.83681, -13.6065
4.71149, 11.2885
0.260466, 1.97294
-5.86905, -0.369302
9.23454, 4.2473
6.65601, -2.15289
10.9837, -1.72523
12.6131, 11.8667
-0.166508, -12.5781
-2.54045, -0.552562
2.99777, -7.01789
0.119987, 5.42319
19.1951, -4.80177
-1.80507, 0.550418
15.9195, -4.89862
-4.94686, 6.73771
22.2522, -1.60692
2.57952, 8.03307
17.5218, 4.54748
1.89303, 4.83572
13.136, 3.78309
9.51524, -4.13613
1.06179, 3.9591
-2.56947, 0.765609
20.1648, -5.76633
-6.25572, 0.480694
16.1589, -4.00673
2.58059, 6.87162
16.2108, -14.0822
-5.26567, 3.35074
4.47365, -15.6214
7.86165, -2.89521
4.36666, -10.0379
4.40917, 1.96746
